date,UBS_x,UBS Financial Services Inc.,UBS Investment Bank,UBS Global Wealth Management,UBS Asset Management,Open,High,Low,Close,Volume,Dividends,Stock Splits,UBS_y,Union Bank of Switzerland,UBS tax evasion controversies,Banking in Switzerland,dow_open,dow_high,dow_low,dow_close,dow_vol,nas_open,nas_high,nas_low,nas_close,nas_vol,Wiki_total,Google_total,Stock_total,Nas_total,Dow_total,Wiki_Moment_1,Wiki_Moment_2,Wiki_Moment_1_s,Wiki_Moment_2_s,Wiki_MAvg,Wiki_MAvg_s,Wiki_Disparity,Wiki_Disparity_s,Wiki_ROC,Wiki_ROC_s,Wiki_Rocp,Wiki_EMA,Wiki_diff,Wiki_gain,Wiki_loss,Wiki_avg_gain,Wiki_avg_loss,Wiki_rs,Wiki_RSI,Wiki_Move,Wiki_MAvg_Move,Wiki_MAvg_s_Move,Wiki_EMA_Move,Wiki_Disparity_Move,Wiki_Disparity_s_Move,Wiki_RSI_Move,Google_Moment_1,Google_Moment_2,Google_Moment_1_s,Google_Moment_2_s,Google_MAvg,Google_MAvg_s,Google_Disparity,Google_Disparity_s,Google_ROC,Google_ROC_s,Google_Rocp,Google_EMA,Google_diff,Google_gain,Google_loss,Google_avg_gain,Google_avg_loss,Google_rs,Google_RSI,Google_Move,Google_MAvg_Move,Google_MAvg_s_Move,Google_EMA_Move,Google_Disparity_Move,Google_Disparity_s_Move,Google_RSI_Move,Stock_Moment_1,Stock_Moment_2,Stock_Moment_1_s,Stock_Moment_2_s,Stock_MAvg,Stock_MAvg_s,Stock_Disparity,Stock_Disparity_s,Stock_ROC,Stock_ROC_s,Stock_Rocp,Stock_EMA,Stock_diff,Stock_gain,Stock_loss,Stock_avg_gain,Stock_avg_loss,Stock_rs,Stock_RSI,Stock_Move,Stock_MAvg_Move,Stock_MAvg_s_Move,Stock_EMA_Move,Stock_Disparity_Move,Stock_Disparity_s_Move,Stock_RSI_Move,Nas_Moment_1,Nas_Moment_2,Nas_Moment_1_s,Nas_Moment_2_s,Nas_MAvg,Nas_MAvg_s,Nas_Disparity,Nas_Disparity_s,Nas_ROC,Nas_ROC_s,Nas_Rocp,Nas_EMA,Nas_diff,Nas_gain,Nas_loss,Nas_avg_gain,Nas_avg_loss,Nas_rs,Nas_RSI,Nas_Move,Nas_MAvg_Move,Nas_MAvg_s_Move,Nas_EMA_Move,Nas_Disparity_Move,Nas_Disparity_s_Move,Nas_RSI_Move,Dow_Moment_1,Dow_Moment_2,Dow_Moment_1_s,Dow_Moment_2_s,Dow_MAvg,Dow_MAvg_s,Dow_Disparity,Dow_Disparity_s,Dow_ROC,Dow_ROC_s,Dow_Rocp,Dow_EMA,Dow_diff,Dow_gain,Dow_loss,Dow_avg_gain,Dow_avg_loss,Dow_rs,Dow_RSI,Dow_Move,Dow_MAvg_Move,Dow_MAvg_s_Move,Dow_EMA_Move,Dow_Disparity_Move,Dow_Disparity_s_Move,Dow_RSI_Move,target_1,target_2,target_3,target_4,target_5
2021-01-11,7.708333333333333,0.0,0.0,0.0,0.0,14.25848970545176,14.496131200542624,14.210961225127516,14.47711944580078,2451400.0,0.0,0.0,1552.0,82.0,36.0,384.0,,,,,,,,,,,509.7083333333333,1552.0,14.47711944580078,,,96.40633619670582,-1899.9999999999943,105.4205446397794,2620.833333333331,503.38888888888914,509.7083333333334,101.25538020086078,99.99999999999997,-3.5936638032941817,5.420544639779382,-26.82675438596499,502.5250000000001,8.541666666666629,8.54,0.0,37.81,-31.338571428571424,-1.2065004330583036,584.2604856512136,1,1,1,1,1,0,1,102.03813280736358,3100.0,111.7350611951044,16300.0,1396.6666666666667,1552.0,111.12171837708831,100.0,2.0381328073635765,11.735061195104391,50.064516129032256,1451.7333333333333,284.0,284.0,0.0,156.5,-142.71428571428572,-1.0965965965965965,1135.233160621763,1,0,1,1,1,1,1,106.57801757653091,89.35308456420881,100.86091855009556,12.357234954833984,14.594356218973793,14.47711944580078,99.1966978781798,100.0,6.578017576530913,0.8609185500955598,16.202148494826243,14.309820302327473,-0.05703449249267578,0.0,-0.06,0.13357142857142856,-0.054285714285714284,-2.4605263157894735,168.46846846846847,0,1,0,1,0,1,1,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,1,1,1
2021-01-12,19.95833333333333,0.0,0.0,0.0,0.0,14.477119066034154,14.610198626144998,14.422937560807998,14.600692749023438,4100300.0,0.0,0.0,1612.0,94.0,43.0,380.0,,,,,,,,,,,536.9583333333333,1612.0,14.600692749023438,,,111.40214384508988,5495.833333333326,107.54402069598596,3766.666666666657,515.9444444444447,523.3333333333334,104.07289759879394,102.60350318471336,11.402143845089888,7.54402069598596,9.770280515542089,514.5787037037038,27.249999999999943,27.25,0.0,30.47357142857143,-31.33857142857143,-0.972398231298719,-3522.956234516927,1,1,1,1,1,1,0,110.41095890410959,15200.0,117.66423357664233,24200.0,1477.3333333333333,1582.0,109.11552346570397,101.89633375474084,10.41095890410959,17.664233576642335,10.605263157894736,1468.4444444444446,60.0,60.0,0.0,117.42857142857143,-142.71428571428572,-0.8228228228228228,-464.4067796610169,1,1,1,1,0,1,0,105.13346684172046,71.29240036010742,98.84169445457685,-17.110252380371094,14.537322044372557,14.53890609741211,100.43591731996754,100.42497455583901,5.133466841720457,-1.1583055454231457,20.48001284186448,14.596468395657007,0.12357330322265803,0.12,0.0,0.14214285714285713,-0.03642857142857143,-3.901960784313725,134.45945945945948,1,0,1,1,1,1,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-13,5.875,0.0,0.0,0.0,0.0,14.353547396839604,14.39157000172866,14.277502187061495,14.363052368164062,2796100.0,0.0,0.0,1567.0,72.0,26.0,326.0,,,,,,,,,,,429.875,1567.0,14.363052368164062,,,88.9089968976215,-5362.5,85.77485866311937,-7129.166666666669,492.1805555555558,492.1805555555556,87.34091486299626,87.3409148629963,-11.09100310237849,-14.225141336880615,-8.016317016317016,487.2546296296298,-107.08333333333326,0.0,-107.08,30.47357142857143,-32.32071428571429,-0.9428495657362593,-1649.767981438514,0,0,0,0,0,0,1,112.81497480201583,17800.0,123.58044164037855,29900.0,1577.0,1577.0,99.36588459099556,99.36588459099556,12.814974802015838,23.58044164037855,8.803370786516854,1507.2222222222222,-45.0,0.0,-45.0,117.42857142857143,-97.76785714285714,-1.201095890410959,597.2752043596729,0,1,0,1,0,0,1,100.06622245949299,0.950527191162287,98.82276208951806,-17.110157012939275,14.48028818766276,14.48028818766276,99.1903764760802,99.1903764760802,0.066222459492989,-1.1772379104819284,1511.06170362167,14.479232152303059,-0.237640380859375,0.0,-0.24,0.14214285714285713,-0.045714285714285714,-3.1093749999999996,147.40740740740742,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,1,1,0
2021-01-14,8.875,0.0,0.0,0.0,0.0,14.429591268931274,14.553164949997482,14.41533245347083,14.486624717712402,2441800.0,0.0,0.0,1434.0,101.0,26.0,371.0,,,,,,,,,,,506.875,1434.0,14.486624717712402,,,101.51881832596177,758.3333333333314,99.44412654295758,-283.33333333333144,495.85416666666686,491.23611111111114,102.2225956892567,103.18357884022731,1.5188183259617754,-0.5558734570424225,66.8406593406595,497.07870370370387,77.0,77.0,0.0,35.973571428571425,-31.243571428571425,-1.1513911433209119,760.5406221685286,1,1,0,1,1,1,1,104.67153284671534,6400.0,92.39690721649485,-11800.0,1541.25,1537.6666666666667,93.04136253041364,93.25818339475394,4.671532846715328,-7.603092783505154,22.40625,1529.3333333333333,-133.0,0.0,-133.0,117.42857142857143,-97.35714285714286,-1.2061628760088041,585.0533807829181,0,0,0,1,0,0,0,98.06949290964437,-28.51705551147461,100.0656572044405,0.950527191162287,14.481872320175171,14.4834566116333,100.03281618172126,100.021873963958,-1.9305070903556314,0.06565720444048669,-50.799861549111604,14.482400364345974,0.12357234954833984,0.12,0.0,0.1207142857142857,-0.045714285714285714,-2.640625,160.95238095238096,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0,0
2021-01-15,3.083333333333333,0.0,0.0,0.0,0.0,14.47711992291244,14.49613167828084,14.2775019307266,14.38206386566162,1786100.0,0.0,0.0,1643.0,105.0,18.0,338.0,,,,,,,,,,,464.0833333333333,1643.0,14.38206386566162,,,92.60059860325906,-3708.333333333337,86.42818344067666,-7287.4999999999945,489.50000000000017,466.9444444444445,94.8076268300987,99.3872694824509,-7.399401396740945,-13.571816559323342,-12.51460674157302,485.263888888889,-42.791666666666686,0.0,-42.79,16.333571428571428,-34.3,-0.47619741774260727,-90.91162088021309,0,0,0,0,0,0,0,129.57413249211356,37500.0,101.92307692307692,3100.0,1561.6,1548.0,105.21260245901641,106.13695090439276,29.574132492113563,1.9230769230769231,4.381333333333334,1575.1666666666667,209.0,209.0,0.0,114.78571428571429,-97.35714285714286,-1.1790168745414527,658.6065573770493,1,1,1,1,1,1,1,98.9535677599291,-15.209007263183594,98.50261294364651,-21.86288833618182,14.461910629272461,14.410580317179361,99.44788233271734,99.80211448192863,-1.0464322400708916,-1.497387056353481,-94.56280490098946,14.44860283533732,-0.10456085205078303,0.0,-0.1,0.1207142857142857,-0.04928571428571428,-2.449275362318841,169.0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1
2021-01-19,12.125,0.0,0.0,0.0,0.0,14.22046647646116,14.239477323835716,14.106398672622875,14.163432121276855,3521100.0,0.0,0.0,1358.0,87.0,25.0,349.0,,,,,,,,,,,473.125,1358.0,14.163432121276855,,,92.8226927164228,-3658.333333333331,110.0610642628671,4325.0,468.60416666666697,473.1250000000002,100.96474458720483,99.99999999999996,-7.177307283577205,10.061064262867113,-12.93280182232347,484.0416666666668,9.041666666666686,9.04,0.0,16.979285714285712,-22.062142857142856,-0.7696118107941852,-334.0500281056772,1,0,1,0,1,1,0,87.5,-19400.0,86.66241225271219,-20900.0,1500.5,1358.0,90.50316561146285,100.0,-12.5,-13.33758774728781,-7.000000000000001,1493.7333333333333,-285.0,0.0,-285.0,114.78571428571429,-99.0,-1.1594516594516595,727.1493212669681,0,0,0,0,0,0,1,97.83322002903752,-31.3687324523924,98.6101822804067,-19.962024688720703,14.272747993469238,14.163432121276855,99.23409372713368,100.0,-2.166779970962468,-1.3898177195932846,-45.15143269742368,14.362417793273925,-0.21863174438476385,0.0,-0.22,0.12,-0.06499999999999999,-1.8461538461538465,218.18181818181813,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,1,0,0
2021-01-20,9.958333333333334,0.0,0.0,0.0,0.0,14.2870065483892,14.2870065483892,14.177691677316767,14.21096134185791,1547100.0,0.0,0.0,1306.0,101.0,26.0,340.0,,,,,,,,,,,476.9583333333333,1306.0,14.21096134185791,,,88.82594863040273,-5999.9999999999945,94.09782161939991,-2991.666666666669,475.04166666666697,475.04166666666674,100.40347337952804,100.40347337952808,-11.17405136959726,-5.902178380600086,-7.949305555555562,471.3888888888891,3.8333333333333144,3.83,0.0,17.252857142857142,-21.88642857142857,-0.7882901994060246,-372.34468937875755,1,1,1,0,0,1,0,81.01736972704715,-30600.0,91.07391910739192,-12800.0,1332.0,1332.0,98.04804804804806,98.04804804804806,-18.982630272952854,-8.92608089260809,-4.26797385620915,1435.6666666666667,-52.0,0.0,-52.0,103.92,-102.71428571428571,-1.011738525730181,8618.957345971445,0,0,0,0,1,0,1,97.33073345309869,-38.973140716552734,98.09711798830926,-27.56633758544922,14.187196731567383,14.187196731567383,100.16750744167555,100.16750744167555,-2.6692665469013064,-1.9028820116907292,-36.46347479463519,14.252152442932129,0.04752922058105469,0.05,0.0,0.12142857142857143,-0.06499999999999999,-1.8681318681318684,215.1898734177215,1,0,1,0,1,1,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,0,0,1
2021-01-21,2.75,0.0,0.0,0.0,0.0,14.30601861027938,14.32502945905497,14.144422316300108,14.191950798034668,2223600.0,0.0,0.0,1297.0,85.0,31.0,323.0,,,,,,,,,,,441.75,1297.0,14.191950798034668,,,102.76243093922652,1187.5,95.18764589692942,-2233.333333333331,463.9444444444446,463.9444444444445,95.21614177942757,95.2161417794276,2.7624309392265194,-4.812354103070565,37.2,463.9444444444446,-35.208333333333314,0.0,-35.21,17.252857142857142,-18.342142857142854,-0.9406129522177656,-1583.8688524590207,0,0,0,0,0,0,0,82.76962348436503,-27000.0,78.94096165550822,-34600.0,1320.3333333333333,1320.3333333333333,98.23276950265085,98.23276950265085,-17.230376515634973,-21.059038344491785,-4.803703703703704,1320.3333333333333,-9.0,0.0,-9.0,53.357142857142854,-103.35714285714286,-0.5162404975812024,-106.71428571428567,0,0,0,0,1,1,0,98.8087381028517,-17.110157012939453,98.67812388122637,-19.011306762695135,14.18878142038981,14.18878142038981,100.02233720818549,100.02233720818549,-1.1912618971482964,-1.3218761187736219,-82.94459710277404,14.18878142038981,-0.019010543823242188,0.0,-0.02,0.12142857142857143,-0.06285714285714286,-1.9318181818181817,207.31707317073173,0,1,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1
2021-01-22,2.7916666666666665,0.0,0.0,0.0,0.0,14.115904852514628,14.210960904488022,14.06837637326276,14.144421577453612,2942200.0,0.0,0.0,1328.0,97.0,16.0,367.0,,,,,,,,,,,482.7916666666667,1328.0,14.144421577453612,,,95.24866420057543,-2408.333333333331,102.04315279612506,966.6666666666686,468.65625000000017,467.16666666666674,103.01615878731299,103.34463075276487,-4.751335799424575,2.0431527961250593,-20.046712802768184,470.22685185185196,41.041666666666686,41.04,0.0,20.184285714285714,-16.556428571428572,-1.2191207558565942,556.3693640480412,1,1,1,1,1,1,1,92.60808926080892,-10600.0,97.79086892488954,-3000.0,1322.25,1310.3333333333333,100.43486481376442,101.34825744085477,-7.391910739191074,-2.2091310751104567,-12.528301886792454,1322.888888888889,31.0,31.0,0.0,41.714285714285715,-103.35714285714286,-0.4035936420179682,-67.67091541135574,1,1,0,1,1,1,1,97.63779937061261,-34.220314025879084,99.86577728010793,-1.9010543823243964,14.177691459655762,14.18244457244873,99.76533639276307,99.73190097940532,-2.362200629387385,-0.13422271989206339,-41.33340672080597,14.173994806077744,-0.047529220581056464,0.0,-0.05,0.11642857142857142,-0.06642857142857143,-1.7526881720430105,232.8571428571429,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1
2021-01-25,5.791666666666667,0.0,0.0,0.0,0.0,14.01134260512102,14.035107299009889,13.684348032065412,13.811723709106444,5256700.0,0.0,0.0,1378.0,84.0,26.0,371.0,,,,,,,,,,,486.7916666666667,1378.0,13.811723709106444,,,104.89315855629377,2270.833333333337,102.06167554817857,983.3333333333371,470.44444444444474,486.7916666666669,103.47484648086909,99.99999999999996,4.893158556293777,2.0616755481785702,21.436697247706388,474.701388888889,4.0,4.0,0.0,13.562142857142858,-16.556428571428572,-0.8191466413564001,-452.9341603053433,1,1,1,1,1,0,0,83.87096774193549,-26500.0,105.51301684532926,7200.0,1334.3333333333333,1378.0,103.2725455908069,100.0,-16.129032258064516,5.51301684532925,-5.2,1340.8333333333333,50.0,50.0,0.0,45.285714285714285,-55.5,-0.8159588159588159,-443.3566433566432,1,1,1,1,1,0,0,96.03436501268146,-57.03401565551758,97.19063599465628,-39.92376327514666,14.049365361531576,13.811723709106444,98.30852393464109,100.0,-3.965634987318549,-2.809364005343717,-24.216642560342446,14.055702209472656,-0.33269786834716797,0.0,-0.33,0.10571428571428572,-0.09,-1.1746031746031746,672.7272727272725,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,1,1,0
2021-01-26,13.708333333333334,0.0,0.0,0.0,0.0,14.210961947800614,14.306018913283056,14.134916738026822,14.201456069946287,3954400.0,0.0,0.0,1826.0,118.0,33.0,421.0,,,,,,,,,,,585.7083333333334,1826.0,14.201456069946287,,,123.79568472038751,11258.333333333338,132.58819090737597,14395.833333333338,518.4305555555558,536.2500000000001,112.97720148953836,109.2229992229992,23.795684720387502,32.588190907375974,5.202442635085121,508.86574074074093,98.91666666666669,98.92,0.0,20.627857142857145,-13.219999999999999,-1.5603522800950944,278.45916497926896,1,1,1,1,1,1,1,134.46244477172314,46800.0,140.78643022359293,52900.0,1510.6666666666667,1602.0,120.87378640776699,113.98252184769038,34.46244477172312,40.78643022359291,3.9017094017094016,1498.2222222222222,448.0,448.0,0.0,77.28571428571429,-51.142857142857146,-1.511173184357542,295.6284153005464,1,1,1,1,1,1,1,100.2684656398523,3.8023948669431817,100.06697649989692,0.9505271911619317,14.052533785502114,14.006589889526365,101.05975396833998,101.39124642012712,0.26846563985229804,0.06697649989693896,373.48714604601577,14.10006226433648,0.38973236083984375,0.39,0.0,0.11214285714285713,-0.09,-1.2460317460317458,506.45161290322613,1,1,1,1,1,1,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1
2021-01-27,13.041666666666666,0.0,0.0,0.0,0.0,14.049364332511686,14.06362314795564,13.83073460155299,13.840240478515623,5011100.0,0.0,0.0,1459.0,107.0,31.0,337.0,,,,,,,,,,,488.0416666666667,1459.0,13.840240478515623,,,102.32375294837075,1108.3333333333371,101.0874255631311,525.0,520.1805555555558,520.1805555555557,93.82158972578962,93.82158972578965,2.32375294837076,1.0874255631310952,44.033834586466014,508.3009259259261,-97.66666666666669,0.0,-97.67,20.520714285714288,-20.196428571428573,-1.0160565870910698,6327.973568281946,0,1,0,0,0,0,1,111.71516079632467,15300.0,109.8644578313253,13100.0,1554.3333333333333,1554.3333333333333,93.86660947887626,93.86660947887626,11.715160796324655,9.864457831325302,9.5359477124183,1493.4444444444446,-367.0,0.0,-367.0,77.28571428571429,-72.28571428571429,-1.0691699604743083,1545.7142857142849,0,1,0,0,0,0,1,97.39130341414453,-37.07208633422869,97.84946243809038,-30.418109893798828,13.951140085856117,13.951140085856117,99.20508570154115,99.20508570154115,-2.6086965858554625,-2.1505375619096143,-37.33331961340659,13.98176934983995,-0.36121559143066406,0.0,-0.36,0.07857142857142856,-0.11571428571428573,-0.6790123456790121,-211.53846153846132,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,1,1,1
2021-01-28,7.0,0.0,0.0,0.0,0.0,14.049365651196757,14.420086728762849,14.020848924162568,14.363052368164062,5087700.0,0.0,0.0,1511.0,98.0,35.0,378.0,,,,,,,,,,,518.0,1511.0,14.363052368164062,,,117.26089417091114,7625.0,106.41102456560813,3120.833333333331,519.6354166666669,530.5833333333334,99.68527613511073,97.62839641903565,17.260894170911147,6.411024565608145,6.79344262295082,519.4537037037038,29.958333333333314,29.96,0.0,21.532857142857143,-20.196428571428573,-1.0661715296198053,1611.2239444147551,1,0,1,1,1,1,0,116.49961449498842,21400.0,109.65166908563135,13300.0,1543.5,1598.6666666666667,97.89439585357952,94.5162635529608,16.499614494988435,9.65166908563135,7.0607476635514015,1539.888888888889,52.0,52.0,0.0,81.0,-70.92857142857143,-1.1419939577039275,804.255319148936,1,0,1,1,1,1,0,101.20562403692301,17.110157012939453,103.99174404780564,55.132865905761896,14.054118156433104,14.13491630554199,102.19817571114946,101.61398948313989,1.2056240369230216,3.9917440478056556,83.94459710277404,14.088444179958765,0.5228118896484393,0.52,0.0,0.08571428571428572,-0.11571428571428573,-0.7407407407407407,-285.71428571428567,1,1,1,1,1,1,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-29,0.0,0.0,0.0,0.0,0.0,13.849746398377356,13.906780757532678,13.616857836009704,13.678645133972168,4469300.0,0.0,0.0,1415.0,99.0,21.0,344.0,,,,,,,,,,,464.0,1415.0,13.678645133972168,,,96.10770691291964,-1879.1666666666686,79.22031727964715,-12170.833333333338,508.5083333333335,490.01388888888897,91.24727552809686,94.69119356027322,-3.8922930870803523,-20.779682720352856,-24.691796008869154,501.0902777777779,-54.0,0.0,-54.0,21.398571428571426,-24.053571428571427,-0.8896213808463251,-805.9725585149312,0,0,0,0,0,0,0,106.55120481927712,8700.0,77.49178532311063,-41100.0,1517.8,1461.6666666666667,93.227039135591,96.8072976054732,6.551204819277108,-22.508214676889377,16.264367816091955,1500.6666666666667,-96.0,0.0,-96.0,81.0,-70.5,-1.148936170212766,771.428571428571,0,0,0,0,0,1,0,96.70699546863128,-46.577644348144354,96.31861033545346,-52.28109359741193,13.979023551940918,13.960645993550619,97.85122031697955,97.9800300092938,-3.2930045313687284,-3.6813896645465363,-29.367404310383773,13.928960482279459,-0.6844072341918945,0.0,-0.68,0.08571428571428572,-0.14714285714285716,-0.5825242718446602,-139.53488372093022,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,1,1,0
2021-02-01,4.75,0.0,0.0,0.0,0.0,13.82122950656205,13.944803194476853,13.754690177119608,13.91628646850586,2134800.0,0.0,0.0,1394.0,105.0,49.0,339.0,,,,,,,,,,,497.75,1394.0,13.91628646850586,,,102.25113412650859,1095.8333333333314,101.98924272176212,970.8333333333314,493.2500000000002,497.7500000000002,100.9123162696401,99.99999999999996,2.2511341265085982,1.9892427217621407,45.422053231939245,504.92222222222233,33.75,33.75,0.0,23.19928571428571,-24.053571428571427,-0.9644840386043058,-2715.6354515050084,1,0,1,1,1,1,0,101.1611030478955,1600.0,95.54489376285127,-6500.0,1440.0,1394.0,96.80555555555556,100.0,1.1611030478955007,-4.455106237148732,87.125,1476.5333333333333,-21.0,0.0,-21.0,60.714285714285715,-72.0,-0.8432539682539683,-537.9746835443038,0,0,0,0,1,1,0,100.75705800088134,10.456275939941584,100.54945569846336,7.604598999023615,13.985994656880697,13.91628646850586,99.50158576429497,100.0,0.7570580008813439,0.5494556984633561,133.09027562430228,13.958111190795899,0.2376413345336914,0.24,0.0,0.10285714285714286,-0.14285714285714285,-0.72,-257.1428571428571,1,1,0,1,1,1,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,1,1,1
2021-02-02,11.583333333333334,0.0,0.0,0.0,0.0,14.01134257385026,14.11305346910077,13.982825847777642,14.106399536132812,2134900.0,0.0,0.0,1416.0,99.0,36.0,339.0,,,,,,,,,,,485.5833333333333,1416.0,14.106399536132812,,,82.9053140783951,-10012.500000000005,93.74195624195623,-3241.666666666669,482.4444444444446,491.66666666666674,100.65062183325652,98.76271186440675,-17.094685921604903,-6.258043758043762,-4.849771119434038,490.69444444444457,-12.166666666666686,0.0,-12.17,21.252857142857142,-24.92285714285714,-0.852745615040697,-579.0969248734916,0,0,0,0,0,0,1,77.54654983570646,-41000.0,93.71277299801456,-9500.0,1408.3333333333333,1405.0,100.54437869822486,100.78291814946618,-22.453450164293535,-6.287227001985441,-3.4536585365853663,1432.0,22.0,22.0,0.0,58.0,-72.0,-0.8055555555555556,-414.28571428571433,1,0,1,0,1,1,1,99.33065642462792,-9.505653381347479,98.2131038343902,-25.665283203125,13.90044371287028,14.011343002319336,101.48164927333825,100.67842557132276,-0.6693435753720872,-1.7868961656097915,-148.40010434015164,14.026129616631403,0.19011306762695312,0.19,0.0,0.10785714285714285,-0.14285714285714285,-0.755,-308.16326530612247,1,0,1,1,1,1,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,1,1,0
2021-02-03,2.625,0.0,0.0,0.0,0.0,14.068377108136966,14.229973402116238,14.068377108136966,14.191950798034668,2018600.0,0.0,0.0,1431.0,106.0,33.0,405.0,,,,,,,,,,,546.625,1431.0,14.191950798034668,,,112.00375650986084,5858.333333333331,117.80711206896552,8262.5,509.9861111111113,509.98611111111114,107.1842915112067,107.18429151120672,12.003756509860834,17.807112068965516,9.330725462304414,503.8379629629631,61.041666666666686,61.04,0.0,25.61285714285714,-17.274285714285714,-1.4827158451869002,307.16121295185894,1,1,1,1,1,1,1,98.08087731322824,-2800.0,101.13074204946997,1600.0,1413.6666666666667,1413.6666666666667,101.22612591369959,101.22612591369959,-1.9191226867717615,1.1307420494699647,-51.10714285714286,1415.888888888889,15.0,15.0,0.0,59.07142857142857,-68.78571428571429,-0.8587746625129802,-608.0882352941172,1,1,1,0,1,1,0,102.54121537891633,35.171031951904475,103.75260604420286,51.33056640625,14.071545600891113,14.071545600891113,100.85566433537998,100.85566433537998,2.541215378916349,3.75260604420286,40.35124933906351,13.99761274125841,0.08555126190185547,0.09,0.0,0.11428571428571428,-0.12571428571428572,-0.909090909090909,-999.9999999999982,1,1,1,0,0,1,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,1,1,1
2021-02-04,0.0,0.0,0.0,0.0,0.0,14.096894221823243,14.277502276070006,14.096894221823243,14.229973793029783,2551700.0,0.0,0.0,1399.0,102.0,20.0,377.0,,,,,,,,,,,499.0,1399.0,14.229973793029783,,,96.33204633204633,-1900.0,100.25113008538422,125.0,507.2395833333335,510.4027777777778,98.37560324468629,97.76592560341777,-3.667953667953668,0.25113008538422904,-26.263157894736842,506.3240740740742,-47.625,0.0,-47.62,20.112857142857145,-20.675714285714285,-0.9727768949077594,-3573.350253807127,0,0,1,1,0,0,0,92.58769027134348,-11200.0,100.35868005738881,500.0,1410.0,1415.3333333333333,99.21985815602838,98.84597268016958,-7.412309728656519,0.3586800573888092,-12.491071428571429,1408.7777777777778,-32.0,0.0,-32.0,59.07142857142857,-61.57142857142857,-0.9593967517401392,-2362.85714285714,0,0,1,0,0,0,0,99.07346591989563,-13.307857513427912,102.25410223649702,31.3687324523924,14.111152648925781,14.176108042399088,100.84203712524538,100.37997559322763,-0.9265340801043791,2.254102236497029,-106.92911145668216,14.12435499827067,0.03802299499511541,0.04,0.0,0.10857142857142857,-0.12571428571428572,-0.8636363636363635,-633.3333333333328,1,1,1,1,0,0,1,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,0,1,1
